date,index_open,index_high,index_low,index_close,margin_balance_thousand_ntd,margin_previous_balance_thousand_ntd,index_yoy,index_qoq,margin_roc,margin_roc_autocorr,autocorr_high_threshold,is_autocorr_high,index_yoy_z,index_qoq_z,margin_roc_z,margin_roc_autocorr_z,margin_roc_autocorr_percentile_full_sample,margin_roc_autocorr_percentile,margin_roc_autocorr_rank_252,margin_roc_persistence_score,margin_roc_autocorr_plot,index_yoy_z_plot,index_qoq_z_plot,margin_roc_z_plot,margin_roc_autocorr_bar,index_yoy_ref,index_qoq_ref,margin_roc_ref,autocorr_bar,index_close_return_20d,index_qoq_change_20d,margin_roc_change_20d,raw_signal,transition_watch,final_signal,final_signal_reason,leverage_cycle_phase,signal
2018-05-18,10844.09,10893.35,10819.07,10830.84,178509622.0,177465368.0,0.08292372728836139,0.04102652825836217,0.06659242786843489,0.9861858176599403,0.9958182015461547,False,-0.10060859641040935,0.3795280577889271,0.7983923686810918,-1.0384136623291742,0.31266846361185985,0.31266846361185985,0.15873015873015872,0.175,0.15873015873015872,-0.04362596437201054,-1.0225817380510709,0.012821020444329145,-0.6825396825396826,-0.01896353757100222,-1.0225817380510709,0.012821020444329145,-0.6825396825396826,-0.012795295327228784,0.03586568834151471,0.054844855563707995,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2018-05-21,10861.66,10979.1,10861.66,10966.2,179044460.0,178510865.0,0.09806725263897831,0.039298528935112875,0.06930003030862131,0.9858471264335998,0.9958182015461547,False,0.01816656988005464,0.33912673981601216,0.8305504179565089,-1.1065812930008518,0.29589697514225816,0.29589697514225816,0.13095238095238096,0.175,0.13095238095238096,-0.03774096110990909,-0.8928952163494439,0.09070001068358435,-0.7380952380952381,-0.016568046767708233,-0.8928952163494439,0.09070001068358435,-0.7380952380952381,0.01733123797472591,0.044072748335007184,0.05149059891362229,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2018-05-22,10986.77,11034.12,10938.73,10938.73,179779351.0,179049115.0,0.08986013498299261,0.03896179140088063,0.08045302985743374,0.9854334232163098,0.9958182015461547,False,-0.04652982677280964,0.33125368106483716,0.9679389673619292,-1.184286695237323,0.27912548667265646,0.27912548667265646,0.10714285714285714,0.175,0.10714285714285714,-0.03857799593494724,-0.7763096070718933,0.17424657798628385,-0.7857142857142857,-0.018501064832553486,-0.7763096070718933,0.17424657798628385,-0.7857142857142857,0.022585497231500495,0.04940854192770472,0.061023387356560876,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2018-05-23,10974.52,10991.86,10886.18,10886.18,180056930.0,179781782.0,0.08520070298629623,0.04959915154144667,0.11069043646412369,0.9835628925845534,0.9958182015461547,False,-0.08265928349723509,0.5816977082246495,1.3378935213834535,-1.5555070497115275,0.21862833183587901,0.21862833183587901,0.023809523809523808,0.19999999999999998,0.023809523809523808,-0.042776213798022274,-0.6469755770436512,0.28507009640506187,-0.9523809523809523,-0.02264030474640391,-0.6469755770436512,0.28507009640506187,-0.9523809523809523,0.028988137435606687,0.0775724259746492,0.1028969300549274,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2018-05-24,10910.61,10942.64,10883.52,10936.93,181154782.0,180057251.0,0.09219996265105612,0.04949962048115886,0.12457748600551022,0.9829676689141384,0.9958182015461547,False,-0.027069256851652755,0.5825188005428421,1.493653680474146,-1.6690577631704657,0.20095837076969153,0.20095837076969153,0.01984126984126984,0.22499999999999998,0.01984126984126984,-0.04128031313646327,-0.5298808744163661,0.40017329488783177,-0.9603174603174603,-0.02292604359190384,-0.5298808744163661,0.40017329488783177,-0.9603174603174603,0.035697071109103584,0.08567420845831542,0.11778652885860841,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2018-05-25,10946.62,10977.81,10918.12,10942.3,181240187.0,181155075.0,0.09758311642066508,0.021266627093903034,0.12553870966385716,0.982799530400267,0.9958182015461547,False,0.015365939781355033,-0.08317657525971024,1.4879179787773358,-1.6984273166464805,0.19377058999700508,0.19377058999700508,0.01984126984126984,0.275,0.01984126984126984,-0.035885431906194865,-0.48733760783001795,0.5037680266868321,-0.9603174603174603,-0.02045559305169359,-0.48733760783001795,0.5037680266868321,-0.9603174603174603,0.043258477315327726,0.06655381245796732,0.13340264542836977,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2018-05-28,10976.49,10999.43,10965.18,10987.77,182311602.0,181242902.0,0.10456269941955965,0.03051757675115696,0.12215554442266452,0.982703335515793,0.9958182015461547,False,0.07038572737252462,0.13605934947605128,1.4354258426880857,-1.7166844697288723,0.1931716082659479,0.1931716082659479,0.01984126984126984,0.325,0.01984126984126984,-0.025764369117745392,-0.42796646903896374,0.5924973424964752,-0.9603174603174603,-0.014594862701744031,-0.42796646903896374,0.5924973424964752,-0.9603174603174603,0.0411562875766458,0.07153331533795537,0.13125687956592336,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2018-05-29,10979.68,10986.53,10929.56,10964.12,182312467.0,182311699.0,0.09671249922478764,0.01570885307863712,0.11683064842245083,0.982549171397454,0.9958182015461547,False,0.008502897505336065,-0.21345689538933268,1.363556640743062,-1.7463473648669727,0.19077568134171907,0.19077568134171907,0.01984126984126984,0.375,0.01984126984126984,-0.022500819915547157,-0.407536985834237,0.6659315613771025,-0.9603174603174603,-0.013104684623867897,-0.407536985834237,0.6659315613771025,-0.9603174603174603,0.02873366936013566,0.05307392415708401,0.12747640549556394,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2018-05-30,10925.21,10925.21,10799.75,10821.17,183100380.0,182312467.0,0.08126928488065355,-0.001433093100298155,0.11156627966088717,0.9823659836296194,0.9958182015461547,False,-0.11323537440485329,-0.6149966722029024,1.2964792965691292,-1.7825677243388625,0.18718179095537585,0.18718179095537585,0.01984126984126984,0.42500000000000004,0.01984126984126984,-0.031142206057385834,-0.4272950512026813,0.7259837266334861,-0.9603174603174603,-0.019564729125866955,-0.4272950512026813,0.7259837266334861,-0.9603174603174603,0.019056749296766817,0.04627986151751129,0.11571679625836406,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2018-05-31,10856.03,10909.61,10853.65,10874.96,183677709.0,183100284.0,0.08268670565348701,0.00550045444164704,0.1112784792182131,0.9822217149894217,0.9958182015461547,False,-0.10076349039759795,-0.44286465290872973,1.2900648515365063,-1.8112864804383664,0.18328840970350405,0.18328840970350405,0.01984126984126984,0.475,0.01984126984126984,-0.037772804565977466,-0.42877787041278115,0.7797057385290118,-0.9603174603174603,-0.02480335888533347,-0.42877787041278115,0.7797057385290118,-0.9603174603174603,0.03431366021886628,0.06936392366114286,0.11649000691637446,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2018-06-01,10882.68,10954.67,10876.97,10949.08,184203965.0,183679503.0,0.08315683153468023,0.015139363922345828,0.11157955959743404,0.9820956574487052,0.9958182015461547,False,-0.09329330938511016,-0.2113194958113323,1.291681786213631,-1.836012266546902,0.17999401018268943,0.17999401018268943,0.01984126984126984,0.525,0.01984126984126984,-0.043060471691609155,-0.40806754902216696,0.8284653621180232,-0.9603174603174603,-0.029222065369190035,-0.40806754902216696,0.8284653621180232,-0.9603174603174603,0.039860884364401494,0.07945402893495124,0.11247551926437627,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2018-06-04,11002.15,11109.5,11002.15,11109.5,184532253.0,184203856.0,0.09973816936334057,0.038448631868814864,0.11075657182993215,0.9818011408382311,0.9958182015461547,False,0.03741674671062057,0.34266093086777466,1.2806426544192508,-1.8935690717380733,0.1755016471997604,0.1755016471997604,0.015873015873015872,0.575,0.015873015873015872,-0.03539597470092061,-0.33656959855645824,0.8715298661467116,-0.9682539682539683,-0.02492278717049258,-0.33656959855645824,0.8715298661467116,-0.9682539682539683,0.047580790407462326,0.0875198431857257,0.11682340564081672,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2018-06-05,11130.03,11131.08,11054.62,11100.11,184319523.0,184532609.0,0.10550936586220927,0.042959155869171095,0.10423385936405949,0.9813104261042039,0.9958182015461547,False,0.08291086943470717,0.44739871560724875,1.2031387662161115,-1.9888688037363547,0.16651692123390235,0.16651692123390235,0.011904761904761904,0.625,0.011904761904761904,-0.024128656211813204,-0.2619059495884862,0.9031116661533211,-0.9761904761904762,-0.017965777066931306,-0.2619059495884862,0.9031116661533211,-0.9761904761904762,0.03822986368457593,0.085460689549691,0.11962936324184814,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2018-06-06,11111.14,11207.15,11111.14,11201.83,185409488.0,184319522.0,0.11047522557799705,0.03871261477290222,0.10874891240227913,0.9809006007129251,0.9958182015461547,False,0.11829235634305672,0.3391275168538073,1.2529016435620326,-2.069194738741448,0.16022761305780173,0.16022761305780173,0.011904761904761904,0.675,0.011904761904761904,-0.010564750254206548,-0.2046646670701725,0.9364249973351031,-0.9761904761904762,-0.009174929750157886,-0.2046646670701725,0.9364249973351031,-0.9761904761904762,0.04657233482974954,0.07852117484682275,0.12392437729657257,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2018-06-07,11228.64,11261.68,11188.99,11251.75,186167953.0,185409523.0,0.10827054931135383,0.04713028555687493,0.11726427539555906,0.9804871675576252,0.9958182015461547,False,0.10091297709973877,0.5328218563465573,1.3439850208907955,-2.1486166053712745,0.15363881401617252,0.15363881401617252,0.007936507936507936,0.725,0.007936507936507936,5.2176160454910775e-05,-0.13442785531619825,0.9752402376737405,-0.9841269841269842,-0.002072484146938747,-0.13442785531619825,0.9752402376737405,-0.9841269841269842,0.04568126458498489,0.08826446979275138,0.13146626595690558,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2018-06-08,11243.59,11243.59,11122.98,11156.42,187675238.0,186167904.0,0.0982728154240684,0.030783757913526832,0.11758511502257174,0.9804313552524464,0.9958182015461547,False,0.020802810820083593,0.1443216091753211,1.3405846502862668,-2.141795405718002,0.1530398322851153,0.1530398322851153,0.007936507936507936,0.775,0.007936507936507936,0.002028427080419547,-0.10788028726938688,1.010034943636838,-0.9841269841269842,-0.0005966586651953703,-0.10788028726938688,1.010034943636838,-0.9841269841269842,0.02739115460199759,0.050446511890765766,0.13234112522335106,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2018-06-11,11168.99,11186.67,11118.81,11149.23,188843359.0,187675163.0,0.09019306061305343,0.02617714789568537,0.12538903418118275,0.9803553168324879,0.9958182015461547,False,-0.0415911794551422,0.034838471863209916,1.4301139569968742,-2.1334875803301165,0.1515423779574723,0.1515423779574723,0.007936507936507936,0.825,0.007936507936507936,-0.0021258211610625244,-0.09428802449485385,1.0500424687187464,-0.9841269841269842,-0.0032414664580951657,-0.09428802449485385,1.0500424687187464,-0.9841269841269842,0.01797233297937706,0.03981213198670308,0.135644831988312,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2018-06-12,11140.02,11160.05,11088.53,11144.79,189453831.0,188844519.0,0.0919648683444736,0.012969342216486046,0.13018903543135107,0.98041246057056,0.9958182015461547,False,-0.02762408642815634,-0.27906524413770195,1.483564670085198,-2.112331435617858,0.1527403414195867,0.1527403414195867,0.011904761904761904,0.875,0.011904761904761904,-0.004554227376976221,-0.11188585493702985,1.0913302974203134,-0.9761904761904762,-0.004814538714228145,-0.11188585493702985,1.0913302974203134,-0.9761904761904762,0.02483372000960027,0.03855299849658733,0.13615893224113573,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2018-06-13,11153.2,11188.01,11119.24,11173.21,190287392.0,189895910.0,0.09434093471198302,0.006991941872611207,0.13289684920630251,0.98110263123471,0.9958182015461547,False,-0.008893645531673613,-0.421127311489467,1.511933748348269,-1.974020716645655,0.16292303084755916,0.16292303084755916,0.031746031746031744,0.9,0.031746031746031744,-0.004967505296471211,-0.14133742222773815,1.1313877689372616,-0.9365079365079365,-0.00507770689599882,-0.14133742222773815,1.1313877689372616,-0.9365079365079365,0.025293712267964175,0.027543377534106628,0.13049724033652432,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2018-06-14,11143.04,11143.04,11013.98,11013.98,191365199.0,190294050.0,0.0770796946540997,-0.0022484328006666665,0.13307696032013205,0.9814858651202804,0.9958182015461547,False,-0.14496334506749756,-0.6407389576352539,1.510253431222575,-1.88366005589176,0.17011081162024558,0.17011081162024558,0.03968253968253968,0.925,0.03968253968253968,-0.018300442417521337,-0.18889947321893014,1.1674702129644343,-0.9206349206349207,-0.014102586778030996,-0.18889947321893014,1.1674702129644343,-0.9206349206349207,0.01663034518788864,0.00802357816199184,0.11742920646483568,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2018-06-15,10998.2,11087.47,10981.61,11087.47,192416485.0,191365367.0,0.08704416328011244,0.006264038952847217,0.129799486696917,0.9818684431552283,0.9958182015461547,False,-0.06641381748842495,-0.438427038404868,1.4633404806491128,-1.7935411338451883,0.1775980832584606,0.1775980832584606,0.05555555555555555,0.95,0.05555555555555555,-0.022882668614750253,-0.2126640032366385,1.1956483336963086,-0.8888888888888888,-0.017477504888378993,-0.2126640032366385,1.1956483336963086,-0.8888888888888888,0.023694376428790243,-0.034762489305514954,0.0632070588284821,NORMAL,distribution_warning,NORMAL,raw_signal=NORMAL; transition_watch=distribution_warning,normal,NORMAL
2018-06-19,11008.77,11008.77,10904.19,10904.19,192425331.0,192416534.0,0.07855916343882674,-0.011199978236622332,0.12935586024990497,0.9831551284357641,0.9958182015461547,False,-0.129536552296416,-0.8514928786343113,1.4487981238092695,-1.5360750897427375,0.20455226115603475,0.20455226115603475,0.09126984126984126,0.975,0.09126984126984126,-0.03304018134633747,-0.27350484851260737,1.2197578375165907,-0.8174603174603174,-0.024707120850187832,-0.27350484851260737,1.2197578375165907,-0.8174603174603174,-0.005654647918148514,-0.05049850717173521,0.06005582994128367,NORMAL,distribution_warning,NORMAL,raw_signal=NORMAL; transition_watch=distribution_warning,normal,NORMAL
2018-06-20,10904.8,10969.2,10842.56,10927.44,190869497.0,192429041.0,0.07891767005820416,-0.010813893490481452,0.11824252120102474,0.983335637948229,0.9958182015461547,False,-0.12671045823731564,-0.84221006005675,1.3180189440693864,-1.4955390000947437,0.21144055106319257,0.21144055106319257,0.09523809523809523,1.0,0.09523809523809523,-0.0419611600978592,-0.3276672496120495,1.2291160381406665,-0.8095238095238095,-0.03128798132677672,-0.3276672496120495,1.2291160381406665,-0.8095238095238095,-0.001032112503005278,-0.04977568489136208,0.037789491343591,NORMAL,distribution_warning,NORMAL,raw_signal=NORMAL; transition_watch=distribution_warning,normal,NORMAL
2018-06-21,10949.85,10992.31,10941.07,10941.07,190853241.0,190869450.0,0.08623613298042399,-0.006336482956795342,0.11309084465696184,0.9836646003404218,0.9958182015461547,False,-0.06901929308630891,-0.7267303082338199,1.257684505812628,-1.4282195073483939,0.2210242587601078,0.2210242587601078,0.10317460317460317,1.0,0.10317460317460317,-0.04453812514437822,-0.36567325519507526,1.2318368445856154,-0.7936507936507937,-0.03372225950481106,-0.36567325519507526,1.2318368445856154,-0.7936507936507937,0.00504217273644203,-0.055935634498242015,0.002400408192838155,NORMAL,distribution_warning,NORMAL,raw_signal=NORMAL; transition_watch=distribution_warning,normal,NORMAL
2018-06-22,10901.25,10914.83,10828.86,10899.28,191189672.0,190852949.0,0.08038281780469547,-0.010152510155688743,0.11233109420585508,0.983943580832929,0.9958182015461547,False,-0.11516075421998391,-0.8134405045785155,1.237617254241717,-1.3696359181389781,0.22641509433962265,0.22641509433962265,0.10714285714285714,1.0,0.10714285714285714,-0.05126408981824543,-0.40831775513635526,1.2323873597909585,-0.7857142857142857,-0.03897635593804802,-0.40831775513635526,1.2323873597909585,-0.7857142857142857,-0.0034424651158962982,-0.0596521306368476,-0.012246391799655143,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2018-06-25,10834.07,10851.16,10786.46,10786.46,190913842.0,191193316.0,0.06200125434071779,-0.01993305372420473,0.11300680885746472,0.984245051153549,0.9958182015461547,False,-0.2600619205993843,-1.0383930245096582,1.229306625062876,-1.3088961485242947,0.23360287511230907,0.23360287511230907,0.11507936507936507,1.0,0.11507936507936507,-0.07114959751168723,-0.46832492364809836,1.232093956483522,-0.7698412698412699,-0.05323994075490843,-0.46832492364809836,1.232093956483522,-0.7698412698412699,-0.014241978377489195,-0.041199680818107765,-0.012531900806392438,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2018-06-26,10730.9,10752.99,10651.42,10742.17,189688622.0,190913482.0,0.04795524164439158,-0.007498616414726378,0.11766592986047075,0.9845138359255228,0.9958182015461547,False,-0.37078610500655285,-0.7445678777196972,1.2771444179997806,-1.2547053022346457,0.24109014675052412,0.24109014675052412,0.12698412698412698,1.0,0.12698412698412698,-0.09968640774929347,-0.4946337764168221,1.2363844766279275,-0.746031746031746,-0.07372679006146612,-0.4946337764168221,1.2363844766279275,-0.746031746031746,-0.022352124225388792,-0.03801619316588334,-0.004489614562193767,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2018-06-27,10766.88,10800.34,10701.03,10701.03,189558517.0,189687065.0,0.03647357827915476,-0.012824664092877636,0.11044272290629342,0.984742087341191,0.9958182015461547,False,-0.46129562106914507,-0.867367627969657,1.1899435758494286,-1.2053792994860932,0.25097334531296794,0.25097334531296794,0.14682539682539683,1.0,0.14682539682539683,-0.1341253804464222,-0.530132238469473,1.2319615336966419,-0.7063492063492063,-0.09873123077163896,-0.530132238469473,1.2319615336966419,-0.7063492063492063,-0.023995541821869915,-0.028533517171514755,-0.006387925516157411,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2018-06-28,10669.42,10723.84,10633.01,10654.28,188790670.0,189557236.0,0.02942688304611152,-0.030264526763504218,0.10192622663072082,0.984827218145144,0.9958182015461547,False,-0.515705464349537,-1.2743091241951239,1.0861151687588904,-1.184901863929249,0.255465708295897,0.255465708295897,0.15873015873015872,1.0,0.15873015873015872,-0.1704663408181474,-0.6010062275862017,1.2180714037025704,-0.6825396825396826,-0.12563279422827756,-0.6010062275862017,1.2180714037025704,-0.6825396825396826,-0.015422546730159414,-0.028831433663206063,-0.009640053030166351,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
